timestamp,tp_mean,tp_ema,counter_tp,avg_tp_mean,avg_tp_ema,counter_avg_tp,index,expiry_tag,offset
23-09-2025 14:25:00,745.200000,745.200000,1,846.020000,846.020000,1,SENSEX,this_month,+800
23-09-2025 14:26:00,755.900000,755.900000,1,845.880000,845.880000,1,SENSEX,this_month,+800
23-09-2025 14:27:00,750.400000,750.400000,1,845.800000,845.800000,1,SENSEX,this_month,+800
23-09-2025 14:28:00,769.650000,769.650000,1,845.630000,845.630000,1,SENSEX,this_month,+800
23-09-2025 14:29:00,759.050000,759.050000,1,845.510000,845.510000,1,SENSEX,this_month,+800
23-09-2025 14:30:00,758.025000,758.025000,1,845.250000,845.250000,1,SENSEX,this_month,+800
23-09-2025 14:31:00,780.750000,780.750000,1,845.120000,845.120000,1,SENSEX,this_month,+800
23-09-2025 14:32:00,757.825000,757.825000,1,844.810000,844.810000,1,SENSEX,this_month,+800
23-09-2025 14:33:00,764.950000,764.950000,1,844.740000,844.740000,1,SENSEX,this_month,+800
23-09-2025 14:34:00,758.900000,758.900000,1,844.620000,844.620000,1,SENSEX,this_month,+800
23-09-2025 14:35:00,758.950000,758.950000,1,844.540000,844.540000,1,SENSEX,this_month,+800
23-09-2025 14:36:00,771.675000,771.675000,1,844.460000,844.460000,1,SENSEX,this_month,+800
23-09-2025 14:37:00,759.300000,759.300000,1,844.295000,844.295000,1,SENSEX,this_month,+800
23-09-2025 14:38:00,789.075000,789.075000,1,914.295000,914.295000,1,SENSEX,this_month,+800
23-09-2025 14:39:00,805.425000,805.425000,1,913.475000,913.475000,1,SENSEX,this_month,+800
23-09-2025 14:40:00,762.525000,762.525000,1,842.100000,842.100000,1,SENSEX,this_month,+800
23-09-2025 14:41:00,758.075000,758.075000,1,841.870000,841.870000,1,SENSEX,this_month,+800
23-09-2025 14:42:00,754.950000,754.950000,1,841.830000,841.830000,1,SENSEX,this_month,+800
23-09-2025 14:43:00,752.625000,752.625000,1,841.760000,841.760000,1,SENSEX,this_month,+800
23-09-2025 14:44:00,749.850000,749.850000,1,841.660000,841.660000,1,SENSEX,this_month,+800
23-09-2025 14:45:00,743.450000,743.450000,1,841.520000,841.520000,1,SENSEX,this_month,+800
23-09-2025 14:46:00,751.350000,751.350000,1,841.415000,841.415000,1,SENSEX,this_month,+800
23-09-2025 14:47:00,754.050000,754.050000,1,841.250000,841.250000,1,SENSEX,this_month,+800
23-09-2025 14:48:00,762.925000,762.925000,1,841.100000,841.100000,1,SENSEX,this_month,+800
23-09-2025 14:48:30,709.400000,709.400000,1,762.600000,762.600000,1,SENSEX,this_month,+800
23-09-2025 14:49:30,703.450000,703.450000,1,762.290000,762.290000,1,SENSEX,this_month,+800
23-09-2025 14:50:30,776.800000,776.800000,1,840.620000,840.620000,1,SENSEX,this_month,+800
23-09-2025 14:52:00,765.450000,765.450000,1,840.490000,840.490000,1,SENSEX,this_month,+800
23-09-2025 14:53:00,782.250000,782.250000,1,840.250000,840.250000,1,SENSEX,this_month,+800
23-09-2025 14:54:00,708.150000,708.150000,1,761.840000,761.840000,1,SENSEX,this_month,+800
23-09-2025 14:55:00,727.950000,727.950000,1,761.650000,761.650000,1,SENSEX,this_month,+800
23-09-2025 14:56:00,704.850000,704.850000,1,761.280000,761.280000,1,SENSEX,this_month,+800
23-09-2025 14:57:00,724.650000,724.650000,1,761.105000,761.105000,1,SENSEX,this_month,+800
23-09-2025 14:58:00,731.050000,731.050000,1,760.890000,760.890000,1,SENSEX,this_month,+800
23-09-2025 14:59:00,730.950000,730.950000,1,760.790000,760.790000,1,SENSEX,this_month,+800
23-09-2025 15:00:00,715.050000,715.050000,1,760.620000,760.620000,1,SENSEX,this_month,+800
23-09-2025 15:01:00,708.675000,708.675000,1,755.050000,755.050000,1,SENSEX,this_month,+800
