timestamp,tp_mean,tp_ema,counter_tp,avg_tp_mean,avg_tp_ema,counter_avg_tp,index,expiry_tag,offset
23-09-2025 09:16:00,1042.950000,1042.950000,1,1164.180000,1164.180000,1,SENSEX,this_week,-900
23-09-2025 09:17:00,1161.900000,1161.900000,1,1162.010000,1162.010000,1,SENSEX,this_week,-900
23-09-2025 09:18:00,1133.300000,1133.300000,1,1140.540000,1140.540000,1,SENSEX,this_week,-900
23-09-2025 09:19:00,1042.600000,1042.600000,1,1027.690000,1027.690000,1,SENSEX,this_week,-900
23-09-2025 09:20:00,1055.900000,1055.900000,1,1031.760000,1031.760000,1,SENSEX,this_week,-900
23-09-2025 09:21:00,1080.550000,1080.550000,1,1033.100000,1033.100000,1,SENSEX,this_week,-900
23-09-2025 09:22:00,1084.400000,1084.400000,1,1040.980000,1040.980000,1,SENSEX,this_week,-900
23-09-2025 09:23:00,1067.700000,1067.700000,1,1049.330000,1049.330000,1,SENSEX,this_week,-900
23-09-2025 09:24:00,1121.100000,1121.100000,1,1144.750000,1144.750000,1,SENSEX,this_week,-900
23-09-2025 09:25:00,1101.450000,1101.450000,1,1144.140000,1144.140000,1,SENSEX,this_week,-900
23-09-2025 09:26:00,1098.400000,1098.400000,1,1142.820000,1142.820000,1,SENSEX,this_week,-900
23-09-2025 09:27:00,1122.600000,1122.600000,1,1142.200000,1142.200000,1,SENSEX,this_week,-900
23-09-2025 09:28:00,1125.350000,1125.350000,1,1142.230000,1142.230000,1,SENSEX,this_week,-900
23-09-2025 09:29:00,1129.750000,1129.750000,1,1142.430000,1142.430000,1,SENSEX,this_week,-900
23-09-2025 09:30:00,1118.350000,1118.350000,1,1230.190000,1230.190000,1,SENSEX,this_week,-900
23-09-2025 09:31:00,1072.600000,1072.600000,1,1178.700000,1178.700000,1,SENSEX,this_week,-900
23-09-2025 09:32:00,1066.275000,1066.275000,1,1161.100000,1161.100000,1,SENSEX,this_week,-900
23-09-2025 09:33:00,1073.450000,1073.450000,1,1160.900000,1160.900000,1,SENSEX,this_week,-900
23-09-2025 09:34:00,1087.550000,1087.550000,1,1159.740000,1159.740000,1,SENSEX,this_week,-900
23-09-2025 09:35:00,1147.850000,1147.850000,1,1314.120000,1314.120000,1,SENSEX,this_week,-900
23-09-2025 09:36:00,1146.000000,1146.000000,1,1314.340000,1314.340000,1,SENSEX,this_week,-900
23-09-2025 09:37:00,1159.600000,1159.600000,1,1312.270000,1312.270000,1,SENSEX,this_week,-900
23-09-2025 09:38:00,1164.100000,1164.100000,1,1312.780000,1312.780000,1,SENSEX,this_week,-900
23-09-2025 09:39:00,1117.950000,1117.950000,1,1301.270000,1301.270000,1,SENSEX,this_week,-900
23-09-2025 09:40:00,1083.200000,1083.200000,1,1156.350000,1156.350000,1,SENSEX,this_week,-900
23-09-2025 09:41:00,1068.550000,1068.550000,1,1155.100000,1155.100000,1,SENSEX,this_week,-900
23-09-2025 09:42:00,1144.350000,1144.350000,1,1297.480000,1297.480000,1,SENSEX,this_week,-900
23-09-2025 09:43:00,1089.500000,1089.500000,1,1240.850000,1240.850000,1,SENSEX,this_week,-900
23-09-2025 09:44:00,1080.300000,1080.300000,1,1236.680000,1236.680000,1,SENSEX,this_week,-900
23-09-2025 09:45:00,1078.800000,1078.800000,1,1193.830000,1193.830000,1,SENSEX,this_week,-900
23-09-2025 09:46:00,1069.200000,1069.200000,1,1192.300000,1192.300000,1,SENSEX,this_week,-900
23-09-2025 09:47:00,1156.775000,1156.775000,1,1276.160000,1276.160000,1,SENSEX,this_week,-900
23-09-2025 09:48:00,1067.400000,1067.400000,1,1192.850000,1192.850000,1,SENSEX,this_week,-900
23-09-2025 09:49:00,1149.300000,1149.300000,1,1266.540000,1266.540000,1,SENSEX,this_week,-900
23-09-2025 09:50:00,1137.150000,1137.150000,1,1261.670000,1261.670000,1,SENSEX,this_week,-900
23-09-2025 09:51:00,1125.900000,1125.900000,1,1257.910000,1257.910000,1,SENSEX,this_week,-900
23-09-2025 09:52:00,1146.325000,1146.325000,1,1253.365000,1253.365000,1,SENSEX,this_week,-900
23-09-2025 09:53:00,1154.900000,1154.900000,1,1248.010000,1248.010000,1,SENSEX,this_week,-900
23-09-2025 09:54:00,1153.900000,1153.900000,1,1241.590000,1241.590000,1,SENSEX,this_week,-900
23-09-2025 09:55:00,1160.575000,1160.575000,1,1240.490000,1240.490000,1,SENSEX,this_week,-900
23-09-2025 09:56:00,1154.150000,1154.150000,1,1240.240000,1240.240000,1,SENSEX,this_week,-900
23-09-2025 09:57:00,1067.100000,1067.100000,1,1165.320000,1165.320000,1,SENSEX,this_week,-900
23-09-2025 09:58:00,1107.200000,1107.200000,1,1164.220000,1164.220000,1,SENSEX,this_week,-900
23-09-2025 09:59:00,1109.500000,1109.500000,1,1164.350000,1164.350000,1,SENSEX,this_week,-900
23-09-2025 10:00:00,1108.450000,1108.450000,1,1164.430000,1164.430000,1,SENSEX,this_week,-900
23-09-2025 10:01:00,1099.650000,1099.650000,1,1162.010000,1162.010000,1,SENSEX,this_week,-900
23-09-2025 10:02:00,1100.000000,1100.000000,1,1162.080000,1162.080000,1,SENSEX,this_week,-900
23-09-2025 10:03:00,1093.600000,1093.600000,1,1160.930000,1160.930000,1,SENSEX,this_week,-900
23-09-2025 10:04:00,1095.275000,1095.275000,1,1160.970000,1160.970000,1,SENSEX,this_week,-900
23-09-2025 10:05:00,1093.150000,1093.150000,1,1161.010000,1161.010000,1,SENSEX,this_week,-900
23-09-2025 10:06:00,1094.850000,1094.850000,1,1161.080000,1161.080000,1,SENSEX,this_week,-900
23-09-2025 10:07:00,1092.750000,1092.750000,1,1161.140000,1161.140000,1,SENSEX,this_week,-900
23-09-2025 10:08:00,1148.750000,1148.750000,1,1160.950000,1160.950000,1,SENSEX,this_week,-900
23-09-2025 10:09:00,1148.400000,1148.400000,1,1160.970000,1160.970000,1,SENSEX,this_week,-900
23-09-2025 10:10:00,1145.850000,1145.850000,1,1160.970000,1160.970000,1,SENSEX,this_week,-900
23-09-2025 10:11:00,1151.000000,1151.000000,1,1160.990000,1160.990000,1,SENSEX,this_week,-900
23-09-2025 10:12:00,1104.850000,1104.850000,1,1160.710000,1160.710000,1,SENSEX,this_week,-900
23-09-2025 10:13:00,1109.025000,1109.025000,1,1160.450000,1160.450000,1,SENSEX,this_week,-900
23-09-2025 10:14:00,1107.600000,1107.600000,1,1160.450000,1160.450000,1,SENSEX,this_week,-900
23-09-2025 10:15:00,1107.450000,1107.450000,1,1160.460000,1160.460000,1,SENSEX,this_week,-900
23-09-2025 10:16:00,1108.150000,1108.150000,1,1160.470000,1160.470000,1,SENSEX,this_week,-900
23-09-2025 10:17:00,1116.425000,1116.425000,1,1159.780000,1159.780000,1,SENSEX,this_week,-900
23-09-2025 10:18:00,1118.450000,1118.450000,1,1159.810000,1159.810000,1,SENSEX,this_week,-900
23-09-2025 10:19:00,1105.750000,1105.750000,1,1159.550000,1159.550000,1,SENSEX,this_week,-900
23-09-2025 10:20:00,1105.600000,1105.600000,1,1159.720000,1159.720000,1,SENSEX,this_week,-900
23-09-2025 10:21:00,1147.950000,1147.950000,1,1225.880000,1225.880000,1,SENSEX,this_week,-900
23-09-2025 10:22:00,1136.400000,1136.400000,1,1219.930000,1219.930000,1,SENSEX,this_week,-900
23-09-2025 10:23:00,1115.500000,1115.500000,1,1218.650000,1218.650000,1,SENSEX,this_week,-900
23-09-2025 10:24:00,1106.050000,1106.050000,1,1211.740000,1211.740000,1,SENSEX,this_week,-900
23-09-2025 10:25:00,1120.350000,1120.350000,1,1210.500000,1210.500000,1,SENSEX,this_week,-900
23-09-2025 10:26:00,1119.850000,1119.850000,1,1200.300000,1200.300000,1,SENSEX,this_week,-900
23-09-2025 10:27:00,1163.050000,1163.050000,1,1195.960000,1195.960000,1,SENSEX,this_week,-900
23-09-2025 10:28:00,1146.600000,1146.600000,1,1195.900000,1195.900000,1,SENSEX,this_week,-900
23-09-2025 10:29:00,1160.050000,1160.050000,1,1195.770000,1195.770000,1,SENSEX,this_week,-900
23-09-2025 10:30:00,1157.275000,1157.275000,1,1195.300000,1195.300000,1,SENSEX,this_week,-900
23-09-2025 10:31:00,1151.925000,1151.925000,1,1188.310000,1188.310000,1,SENSEX,this_week,-900
23-09-2025 10:32:00,1145.450000,1145.450000,1,1182.730000,1182.730000,1,SENSEX,this_week,-900
23-09-2025 10:33:00,1138.750000,1138.750000,1,1179.530000,1179.530000,1,SENSEX,this_week,-900
23-09-2025 10:34:00,1129.800000,1129.800000,1,1178.150000,1178.150000,1,SENSEX,this_week,-900
23-09-2025 10:35:00,1140.450000,1140.450000,1,1178.160000,1178.160000,1,SENSEX,this_week,-900
23-09-2025 10:36:00,1138.750000,1138.750000,1,1178.130000,1178.130000,1,SENSEX,this_week,-900
23-09-2025 10:37:00,1132.450000,1132.450000,1,1177.860000,1177.860000,1,SENSEX,this_week,-900
23-09-2025 10:38:00,1162.800000,1162.800000,1,1177.830000,1177.830000,1,SENSEX,this_week,-900
23-09-2025 10:39:00,1090.600000,1090.600000,1,1117.370000,1117.370000,1,SENSEX,this_week,-900
23-09-2025 10:40:00,1089.900000,1089.900000,1,1117.100000,1117.100000,1,SENSEX,this_week,-900
23-09-2025 10:41:00,1080.450000,1080.450000,1,1113.990000,1113.990000,1,SENSEX,this_week,-900
23-09-2025 10:42:00,1158.100000,1158.100000,1,1177.850000,1177.850000,1,SENSEX,this_week,-900
23-09-2025 10:43:00,1141.850000,1141.850000,1,1174.210000,1174.210000,1,SENSEX,this_week,-900
23-09-2025 10:44:00,1151.200000,1151.200000,1,1172.790000,1172.790000,1,SENSEX,this_week,-900
23-09-2025 10:45:00,1157.550000,1157.550000,1,1172.780000,1172.780000,1,SENSEX,this_week,-900
23-09-2025 10:46:00,1156.600000,1156.600000,1,1172.770000,1172.770000,1,SENSEX,this_week,-900
23-09-2025 10:47:00,1153.050000,1153.050000,1,1172.730000,1172.730000,1,SENSEX,this_week,-900
23-09-2025 10:48:00,1137.500000,1137.500000,1,1172.670000,1172.670000,1,SENSEX,this_week,-900
23-09-2025 10:49:00,1139.600000,1139.600000,1,1168.690000,1168.690000,1,SENSEX,this_week,-900
23-09-2025 10:50:00,1132.900000,1132.900000,1,1167.900000,1167.900000,1,SENSEX,this_week,-900
23-09-2025 10:51:00,1138.350000,1138.350000,1,1165.970000,1165.970000,1,SENSEX,this_week,-900
23-09-2025 10:52:00,1138.450000,1138.450000,1,1165.800000,1165.800000,1,SENSEX,this_week,-900
23-09-2025 10:53:00,1126.150000,1126.150000,1,1164.800000,1164.800000,1,SENSEX,this_week,-900
23-09-2025 10:54:00,1124.350000,1124.350000,1,1163.720000,1163.720000,1,SENSEX,this_week,-900
23-09-2025 10:55:00,1135.475000,1135.475000,1,1161.255000,1161.255000,1,SENSEX,this_week,-900
23-09-2025 10:56:00,1147.700000,1147.700000,1,1161.240000,1161.240000,1,SENSEX,this_week,-900
23-09-2025 10:57:00,1133.150000,1133.150000,1,1161.190000,1161.190000,1,SENSEX,this_week,-900
23-09-2025 10:58:30,1121.550000,1121.550000,1,1161.100000,1161.100000,1,SENSEX,this_week,-900
23-09-2025 10:59:30,1121.250000,1121.250000,1,1161.060000,1161.060000,1,SENSEX,this_week,-900
23-09-2025 11:00:30,1129.700000,1129.700000,1,1161.030000,1161.030000,1,SENSEX,this_week,-900
23-09-2025 11:01:30,1134.800000,1134.800000,1,1161.010000,1161.010000,1,SENSEX,this_week,-900
23-09-2025 11:02:30,1133.950000,1133.950000,1,1160.730000,1160.730000,1,SENSEX,this_week,-900
23-09-2025 11:03:30,1141.650000,1141.650000,1,1160.690000,1160.690000,1,SENSEX,this_week,-900
23-09-2025 11:04:30,1159.850000,1159.850000,1,1160.690000,1160.690000,1,SENSEX,this_week,-900
23-09-2025 11:05:30,1143.850000,1143.850000,1,1160.660000,1160.660000,1,SENSEX,this_week,-900
23-09-2025 11:06:30,1144.200000,1144.200000,1,1160.640000,1160.640000,1,SENSEX,this_week,-900
23-09-2025 11:07:30,1120.600000,1120.600000,1,1160.600000,1160.600000,1,SENSEX,this_week,-900
