timestamp,tp_mean,tp_ema,counter_tp,avg_tp_mean,avg_tp_ema,counter_avg_tp,index,expiry_tag,offset
2025-09-14T09:15:00,131.38,131.38,1,128.1,128.1,1,NIFTY,this_week,OTM_1
2025-09-14T09:15:30,131.375,131.37599999999998,2,131.43,130.764,2,NIFTY,this_week,OTM_1
2025-09-14T09:16:00,131.37666666666667,131.37759999999997,3,131.26666666666668,130.83440000000002,3,NIFTY,this_week,OTM_1
2025-09-14T09:16:30,131.375,131.37455999999997,4,131.66000000000003,131.63664,4,NIFTY,this_week,OTM_1
2025-09-14T09:17:00,131.374,131.37273599999997,5,131.25400000000002,130.833984,5,NIFTY,this_week,OTM_1
2025-09-14T09:17:30,131.37333333333333,131.37164159999998,6,131.72500000000002,132.1323904,6,NIFTY,this_week,OTM_1
2025-09-14T09:18:00,131.37285714285716,131.37098496,7,131.44000000000003,131.17143424,7,NIFTY,this_week,OTM_1
2025-09-14T09:18:30,131.3725,131.370590976,8,132.07250000000002,133.302860544,8,NIFTY,this_week,OTM_1
2025-09-14T09:19:00,131.37222222222223,131.3703545856,9,132.17555555555558,133.1817163264,9,NIFTY,this_week,OTM_1
2025-09-14T09:19:30,131.372,131.37021275136,10,132.28600000000003,133.22102979584,10,NIFTY,this_week,OTM_1
2025-09-14T09:20:00,131.37181818181818,131.370127650816,11,131.93636363636367,131.308617877504,11,NIFTY,this_week,OTM_1
2025-09-14T09:20:30,131.37166666666667,131.3700765904896,12,131.87500000000003,131.2651707265024,12,NIFTY,this_week,OTM_1
2025-09-14T09:21:00,131.37153846153848,131.37004595429374,13,131.92230769230773,131.75510243590145,13,NIFTY,this_week,OTM_1
2025-09-14T09:21:30,131.37214285714288,131.37402757257624,14,132.27214285714288,133.78106146154087,14,NIFTY,this_week,OTM_1
2025-09-14T09:22:00,131.372,131.37241654354574,15,132.00600000000003,131.58063687692453,15,NIFTY,this_week,OTM_1
2025-09-14T09:22:30,131.37187500000002,131.37144992612744,16,131.93375000000003,131.28838212615472,16,NIFTY,this_week,OTM_1
2025-09-14T09:23:00,131.37176470588236,131.37086995567648,17,131.8282352941177,130.82902927569282,17,NIFTY,this_week,OTM_1
2025-09-14T09:23:30,131.37166666666667,131.37052197340589,18,131.67444444444448,130.1214175654157,18,NIFTY,this_week,OTM_1
2025-09-14T09:24:00,131.37157894736842,131.37031318404354,19,131.63578947368424,130.4488505392494,19,NIFTY,this_week,OTM_1
2025-09-14T09:24:30,131.3715,131.37018791042613,20,131.83100000000002,132.48531032354964,20,NIFTY,this_week,OTM_1
2025-09-14T09:25:00,131.37190476190477,131.37411274625566,21,131.69476190476192,131.0791861941298,21,NIFTY,this_week,OTM_1
2025-09-14T09:25:30,131.37181818181818,131.3724676477534,22,131.66090909090912,131.02751171647787,22,NIFTY,this_week,OTM_1
2025-09-14T09:26:00,131.37217391304347,131.37548058865204,23,131.44434782608698,129.28850702988672,23,NIFTY,this_week,OTM_1
2025-09-14T09:26:30,131.3725,131.37728835319123,24,131.47458333333336,130.44110421793204,24,NIFTY,this_week,OTM_1
2025-09-14T09:27:00,131.3724,131.37437301191474,25,131.28640000000001,128.97266253075924,25,NIFTY,this_week,OTM_1
2025-09-14T09:27:30,131.37269230769232,131.37662380714883,26,131.125,128.21959751845554,26,NIFTY,this_week,OTM_1
2025-09-14T09:28:00,131.3725925925926,131.37397428428932,27,131.1462962962963,129.61175851107333,27,NIFTY,this_week,OTM_1
2025-09-14T09:28:30,131.37250000000003,131.3723845705736,28,131.16,130.379055106644,28,NIFTY,this_week,OTM_1
2025-09-14T09:29:00,131.3727586206897,131.37543074234415,29,131.13413793103447,130.3914330639864,29,NIFTY,this_week,OTM_1
2025-09-14T09:29:30,131.37300000000005,131.37725844540648,30,131.23,131.83885983839184,30,NIFTY,this_week,OTM_1
